# line,type,amount,ministry,source
29,Έσοδα,288000000,-,11104 Φόροι με μορφή χαρτοσήμου
30,Έσοδα,128000000,-,1110401 Τέλη χαρτοσήμου σε μισθώματα από ακίνητα
31,Έσοδα,1000000,-,1110402 Τέλη χαρτοσήμου σε ασφαλιστικές επιχειρήσεις
32,Έσοδα,40000000,-,1110403 Πρόσθετο ποσοστό 20% στα τέλη χαρτοσήμου
33,Έσοδα,119000000,-,1110489 Λοιπά τέλη χαρτοσήμου
34,Έσοδα,598000000,-,11105 Φόροι επί χρηματοοικονομικών και κεφαλαιακών συναλλαγών
35,Έσοδα,119000000,-,1110501 Φόρος στη μεταβίβαση οικοπέδων και αγροκτημάτων
36,Έσοδα,369000000,-,1110502 Φόρος στη μεταβίβαση οικοδομών
37,Έσοδα,25000000,-,1110503 Φόρος στη συγκέντρωση κεφαλαίων
38,Έσοδα,46000000,-,1110507 Φόρος επί των χρηματιστηριακών συναλλαγών
39,Έσοδα,39000000,-,1110589 Λοιποί Φόροι  επί χρηματοοικονομικών και κεφαλαιακών
40,Έσοδα,395000000,-,11106 Φόροι ταξινόμησης οχημάτων
41,Έσοδα,329000000,-,1110601 Τέλος ταξινόμησης στα επιβατικά αυτοκίνητα
42,Έσοδα,44000000,-,1110602 Τέλος ταξινόμησης στα φορτηγά αυτοκίνητα
43,Έσοδα,12000000,-,1110609 Τέλος ταξινόμησης λοιπών οχημάτων
44,Έσοδα,10000000,-,1110610 Έκτακτο περιβαλλοντικό τέλος οχημάτων
45,Έσοδα,1604000000,-,11108 Λοιποί φόροι επί συγκεκριμένων υπηρεσιών
46,Έσοδα,2000000,-,1110801 Φόροι στα κρατικά λαχεία
47,Έσοδα,36000000,-,1110802 Φόροι στα μικτά κέρδη των καζίνο
48,Έσοδα,489000000,-,1110803 Φόροι στα μικτά κέρδη τυχερών παιγνίων
49,Έσοδα,116000000,-,1110810 Τέλη Eurocontrol
50,Έσοδα,30000000,-,1110811 Τέλη εκσυγχρονισμού και ανάπτυξης αερολιμένων
51,Έσοδα,1000000,-,1110813 Τέλος ΑμεΑ στα αεροπορικά εισιτήρια
52,Έσοδα,11000000,-,1110815 Τέλος Πλοίων Αναψυχής και Ημερόπλοιων και
53,Έσοδα,520000000,-,1110820 Φόρος ασφαλίστρων
54,Έσοδα,14000000,-,1110821 Ειδικός φόρος στις διαφημίσεις που προβάλλονται από την
55,Έσοδα,71000000,-,1110822 Τέλη συνδρομητών σταθερής τηλεφωνίας
56,Έσοδα,162000000,-,1110823 Τέλη συνδρομητών κινητής τηλεφωνίας
57,Έσοδα,17000000,-,1110824 Τέλος στη συνδρομητική Τηλεόραση
58,Έσοδα,134000000,-,1110825 Φόρος στη Διαμονή
59,Έσοδα,1000000,-,1110889 Λοιποί ειδικοί φόροι σε υπηρεσίες
60,Έσοδα,203000000,-,11109 Λοιποί Φόροι επί αγαθών
61,Έσοδα,4000000,-,1110901 Εισφορά στο λάδι και στις ελιές για κάλυψη εξόδων
62,Έσοδα,85000000,-,1110902 Ειδικοί Φόροι στη διακίνηση καυσίμων
63,Έσοδα,13000000,-,1110903 Περιβαλλοντικά τέλη και εισφορές
64,Έσοδα,101000000,-,1110904 Πράσινο τέλος στο diesel κίνησης
65,Έσοδα,424000000,-,112 Φόροι και δασμοί επί εισαγωγών
66,Έσοδα,424000000,-,11201 Δασμοί
67,Έσοδα,406000000,-,1120101 Δασμοί κοινού δασμολογίου
68,Έσοδα,18000000,-,1120102 Δασμοί αντιντάμπιγκ και αντισταθμιστικοί δασμοί
69,Έσοδα,2344000000,-,113 Τακτικοί φόροι ακίνητης περιουσίας
70,Έσοδα,2344000000,-,11301 Τακτικοί φόροι επί της ιδιοκτησίας ακίνητης περιουσίας
71,Έσοδα,7000000,-,1130101 Φόρος στην ακίνητη περιουσία (ΦΑΠ)
72,Έσοδα,1000000,-,1130102 Ενιαίο τέλος ακινήτων
73,Έσοδα,11000000,-,1130103 Έκτακτο Ειδικό Τέλος Ηλεκτροδοτούμενων Δομημένων
74,Έσοδα,2324000000,-,1130104 Ενιαίος Φόρος Ιδιοκτησίας Ακινήτων (ΕΝΦΙΑ)
75,Έσοδα,1000000,-,1130189 Λοιποί φόροι στην ακίνητη περιουσία
76,Έσοδα,947000000,-,114 Λοιποί φόροι επί παραγωγής
77,Έσοδα,504000000,-,11401 Επιχειρηματικές και επαγγελματικές άδειες
78,Έσοδα,443000000,-,1140101 Τέλος επιτηδεύματος
79,Έσοδα,17000000,-,1140102 Άδειες παροχής υπηρεσιών τυχερών παιγνίων
80,Έσοδα,20000000,-,1140103 Ειδικά τέλη διενέργειας τεχνικού ελέγχου οχημάτων
81,Έσοδα,4000000,-,1140104 Έσοδα από εκδόσεις πολεοδομικών αδειών
82,Έσοδα,2000000,-,1140105 Ειδικό τέλος για άδειες λειτουργίας καζίνο
83,Έσοδα,2000000,-,1140106 Τέλη χορήγησης αδειών από τις λιμενικές αρχές
84,Έσοδα,1000000,-,1140107 Άδειες για την λειτουργία εταιριών κινητής τηλεφωνίας
85,Έσοδα,15000000,-,1140189 Λοιπές Επιχειρηματικές και επαγγελματικές άδειες
86,Έσοδα,443000000,-,11409 Διάφοροι άλλοι φόροι επί  παραγωγής
87,Έσοδα,14000000,-,1140902 Έσοδα Ελληνικού Οργανισμού Φαρμάκων (Ε.Ο.Φ.)
88,Έσοδα,4000000,-,1140903 Τέλη υπέρ ΕΟΦ ετοιμότητας των ιατροτεχνολογικών
89,Έσοδα,1000000,-,1140904 Τέλη Διεύθυνσης Μητρώων και Τεχνικών Επαγγελμάτων του
90,Έσοδα,1000000,-,1140907 Κράτηση στις δαπάνες έργων  των Ο.Τ.Α. για την Τ.Υ.Δ.Κ.
91,Έσοδα,21000000,-,1140910 Άδειες ραδιοφωνικών και τηλεοπτικών Σταθμών
92,Έσοδα,358000000,-,1140911 Συμμετοχή του Δημοσίου στα κέρδη της Τράπεζας της
93,Έσοδα,40000000,-,1140912 Αμοιβή χορήγησης δικαιωμάτων και προνομίων στο Διεθνή
94,Έσοδα,4000000,-,1140989 Λοιπoί φόροι επί της παραγωγής
95,Έσοδα,17136000000,-,115 Φόρος εισοδήματος
96,Έσοδα,10907000000,-,11501 Φόρος εισοδήματος πληρωτέος από Φυσικά Πρόσωπα (ΦΠ)
97,Έσοδα,2728000000,-,1150101 Φόρος στο εισόδημα ΦΠ - εκκαθάριση δηλώσεων
98,Έσοδα,237000000,-,1150102 Φόρος στο εισόδημα ΦΠ - προκαταβολή
99,Έσοδα,4722000000,-,1150103 Φόρος στο εισόδημα από μισθούς - παρακράτηση
100,Έσοδα,1958000000,-,1150104 Φόρος στο εισόδημα από συντάξεις - παρακράτηση
101,Έσοδα,932000000,-,1150105 Φόρος στο εισόδημα ΦΠ (πλην μισθών και συντάξεων) -
102,Έσοδα,261000000,-,1150106 Ειδική εισφορά αλληλεγγύης για την καταπολέμηση της
103,Έσοδα,55000000,-,1150107 Ειδική εισφορά αλληλεγγύης στα ΦΠ
104,Έσοδα,1000000,-,1150108 Φόρος στο εισόδημα από μερίσματα και κέρδη αλλοδαπών
105,Έσοδα,11000000,-,1150110 Φόρος από εναλλακτική φορολόγηση εισοδήματος που
106,Έσοδα,2000000,-,1150189 Λοιποί φόροι στο εισόδημα ΦΠ
107,Έσοδα,4908000000,-,11502 Φόρος εισοδήματος πληρωτέος από εταιρίες (ΝΠ)
108,Έσοδα,1218000000,-,1150201 Φόρος στο εισόδημα ΝΠ κερδοσκοπικού χαρακτήρα -
109,Έσοδα,2418000000,-,1150202 Φόρος στο εισόδημα ΝΠ κερδοσκοπικού χαρακτήρα -
110,Έσοδα,353000000,-,1150203 Φόρος στο εισόδημα κοινοπραξιών και λοιπών νομικών
111,Έσοδα,522000000,-,1150204 Φόρος στο εισόδημα κοινοπραξιών και λοιπών νομικών
112,Έσοδα,380000000,-,1150205 Φόρος επί των διανεμόμενων κερδών των ημεδαπών εταιριών
113,Έσοδα,2000000,-,1150206 Εφάπαξ φόροι εισοδήματος ΝΠ
114,Έσοδα,15000000,-,1150289 Λοιποί φόροι στο εισόδημα εταιριών
115,Έσοδα,19000000,-,11503 Φόροι επί κερδών διακράτησης
116,Έσοδα,19000000,-,1150302 Φόρος μεταβίβασης επιχειρήσεων και χρηματοοικονομικών
117,Έσοδα,155000000,-,11504 Φόροι επί κερδών από λαχεία και τυχερά παίγνια
118,Έσοδα,155000000,-,1150489 Λοιποί φόροι επί κερδών από λαχεία και τυχερά παίγνια
119,Έσοδα,68000000,-,11505 Φόρος εισοδήματος κατοίκων αλλοδαπής
120,Έσοδα,67000000,-,1150501 Φόρος εισοδήματος αλλοδαπής για πνευματικά και άλλα
121,Έσοδα,1000000,-,1150502 Φόρος εισοδήματος αλλοδαπής από τόκους
122,Έσοδα,1079000000,-,11506 Φόρος εισοδήματος ειδικών κατηγοριών
123,Έσοδα,214000000,-,1150601 Φόρος πλοίων
124,Έσοδα,304000000,-,"1150602 Φόρος επί των τόκων των καταθέσεων, συμφωνιών"
125,Έσοδα,22000000,-,1150604 Φόρος στο εισόδημα νομικών προσώπων μη κερδοσκοπικού
126,Έσοδα,27000000,-,1150605 Φόρος στο εισόδημα νομικών προσώπων μη κερδοσκοπικού
127,Έσοδα,512000000,-,1150689 Λοιποί φόροι εισοδήματος ειδικών κατηγοριών
128,Έσοδα,222000000,-,116 Φόροι κεφαλαίου
129,Έσοδα,222000000,-,"11601 Φόροι κληρονομιών, γονικών παροχών και δωρεών"
130,Έσοδα,177000000,-,1160101 Φόροι και τέλη κληρονομιών
131,Έσοδα,45000000,-,"1160102 Φόροι και τέλη δωρεών, γονικών και λοιπών παροχών"
132,Έσοδα,1392000000,-,119 Λοιποί τρέχοντες φόροι
133,Έσοδα,1222000000,-,11901 Φόροι οχημάτων
134,Έσοδα,1216000000,-,1190101 Τέλη κυκλοφορίας
135,Έσοδα,6000000,-,1190189 Λοιπά τέλη και εισφορές στα οχήματα
136,Έσοδα,39000000,-,11902 Τρέχοντες φόροι επί κινητής περιουσίας
137,Έσοδα,39000000,-,1190201 Φόρος πολυτελούς διαβίωσης
138,Έσοδα,77000000,-,11903 Γενικές και ειδικές άδειες νοικοκυριών
139,Έσοδα,77000000,-,1190301 Έσοδα από ιατρικές εξετάσεις οδηγών
140,Έσοδα,54000000,-,11909 Διάφοροι άλλοι τρέχοντες φόροι
141,Έσοδα,54000000,-,1190901 Λοιπά μη ταξινομημένα φορολογικά έσοδα
142,Έσοδα,55000000,-,12 Κοινωνικές εισφορές
143,Έσοδα,55000000,-,122 Λοιπές κοινωνικές εισφορές
144,Έσοδα,55000000,-,12201 Εισφορές εργαζομένων
145,Έσοδα,2000000,-,1220101 Εισφορές εργαζομένων για συνταξιοδότηση από το Δημόσιο
146,Έσοδα,53000000,-,1220102 Εισφορές εργαζομένων για παροχές υγείας από το Δημόσιο
147,Έσοδα,7953000000,-,13 Μεταβιβάσεις
148,Έσοδα,146000000,-,131 Τρέχουσες εγχώριες μεταβιβάσεις
149,Έσοδα,146000000,-,13108 Μεταβιβάσεις από λοιπά νομικά πρόσωπα
150,Έσοδα,22000000,-,1310801 Μέρισμα ΕΕΤΤ
151,Έσοδα,100000000,-,1310803 Έσοδα από πλειστηριασμούς αδιάθετων δικαιωμάτων
152,Έσοδα,24000000,-,1310889 Λοιπές μεταβιβάσεις από νομικά πρόσωπα
153,Έσοδα,15000000,-,132 Τρέχουσες μεταβιβάσεις από οργανισμούς και κράτη-μέλη της
154,Έσοδα,15000000,-,13201 Τρέχουσες μεταβιβάσεις από τα Κοινοτικά Ταμεία
155,Έσοδα,15000000,-,1320189 Λοιπές τρέχουσες μεταβιβάσεις από τα κοινοτικά ταμεία
156,Έσοδα,3000000,-,133 Τρέχουσες μεταβιβάσεις από φορείς του εξωτερικού
157,Έσοδα,1000000,-,13301 Τρέχουσες μεταβιβάσεις από Διεθνείς Οργανισμούς
158,Έσοδα,1000000,-,1330189 Λοιπές τρέχουσες μεταβιβάσεις από Διεθνείς Οργανισμούς
159,Έσοδα,2000000,-,13309 Τρέχουσες μεταβιβάσεις από λοιπούς φορείς του εξωτερικού
160,Έσοδα,2000000,-,1330901 Μεταβιβάσεις από ξένες χώρες
161,Έσοδα,30000000,-,134 Επιχορηγήσεις επενδύσεων εσωτερικού
162,Έσοδα,30000000,-,13409 Λοιπές Επιχορηγήσεις επενδύσεων
163,Έσοδα,30000000,-,1340901 Έσοδα από συνεισφορές για εκτέλεση έργων επενδύσεων
164,Έσοδα,7685000000,-,135 Επιχορηγήσεις επενδύσεων από την Ε.Ε.
165,Έσοδα,7685000000,-,13501 Επιχορηγήσεις επενδύσεων από κοινοτικά ταμεία
166,Έσοδα,1265000000,-,1350101 Απολήψεις από το Ταμείο Περιφερειακής Ανάπτυξης
167,Έσοδα,1100000000,-,1350103 Απολήψεις από το Ευρωπαϊκό Γεωργικό Ταμείο Αγροτικής
168,Έσοδα,734000000,-,1350104 Απολήψεις από το Ταμείο Συνοχής
169,Έσοδα,770000000,-,1350106 Απολήψεις από το Ευρωπαϊκό Κοινωνικό Ταμείο
170,Έσοδα,133000000,-,1350107 Απολήψεις από το Ευρωπαϊκό Ταμείο Θαλάσσιας Αλιείας
171,Έσοδα,100000000,-,"1350108 Απολήψεις από τα Ταμεία Ασύλου, Μετανάστευσης και"
172,Έσοδα,3436000000,-,1350109 Απολήψεις από το Ταμείο Ανάκαμψης και Ανθεκτικότητας
173,Έσοδα,147000000,-,1350189 Λοιπές Απολήψεις για τη μελέτη ή εκτέλεση διαφόρων
174,Έσοδα,74000000,-,139 Λοιπές κεφαλαιακές μεταβιβάσεις
175,Έσοδα,38000000,-,13901 Έσοδα από επιστροφές καταπτώσεων εγγυήσεων
176,Έσοδα,33000000,-,1390101 Έσοδα από επιστροφές καταπτώσεων εγγυήσεων
177,Έσοδα,5000000,-,1390189 Λοιπά έσοδα από καταπτώσεις εγγυήσεων
178,Έσοδα,14000000,-,13904 Έσοδα από δωρεές
179,Έσοδα,14000000,-,1390489 Έσοδα από κάθε χαριστική πράξη υπέρ του Δημοσίου
180,Έσοδα,22000000,-,13909 Έσοδα από λοιπές κεφαλαιακές μεταβιβάσεις
181,Έσοδα,20000000,-,1390902 Έσοδα από την περιέλευση αδρανών καταθέσεων στο
182,Έσοδα,2000000,-,1390989 Λοιπά έσοδα από λοιπές κεφαλαιακές μεταβιβάσεις
183,Έσοδα,2405000000,-,14 Πωλήσεις αγαθών και υπηρεσιών
184,Έσοδα,1000000,-,141 Πωλήσεις αγαθών
185,Έσοδα,1000000,-,14101 Πωλήσεις αγαθών
186,Έσοδα,1000000,-,1410189 Λοιπές Πωλήσεις Αγαθών
187,Έσοδα,314000000,-,142 Παροχή υπηρεσιών
188,Έσοδα,1000000,-,14202 Παροχή υπηρεσιών εκπαίδευσης
189,Έσοδα,1000000,-,1420201 Έσοδα ΥΠΑ από παροχή υπηρεσιών εκπαίδευσης
190,Έσοδα,40000000,-,14203 Παροχή δικαστικών υπηρεσιών
191,Έσοδα,5000000,-,1420301 Δικαστικά έξοδα επιβαλλόμενα από τα ποινικά δικαστήρια
192,Έσοδα,34000000,-,1420302 Αντίτιμο δικαστικού ενσήμου σε αγωγές και προσωρινά μέτρα
193,Έσοδα,1000000,-,1420389 Λοιπά έσοδα από παροχή δικαστικών υπηρεσιών
194,Έσοδα,147000000,-,14204 Παροχή υπηρεσιών ελέγχου
195,Έσοδα,141000000,-,1420401 Έσοδα από την παροχή τελωνειακών υπηρεσιών
196,Έσοδα,3000000,-,1420402 Έσοδα από τη διενέργεια γεωτεχνικών ελέγχων
197,Έσοδα,1000000,-,1420403 Έσοδα από τη διενέργεια χημικών ελέγχων
198,Έσοδα,2000000,-,1420489 Λοιπά έσοδα από υπηρεσίες ελέγχου
199,Έσοδα,45000000,-,14206 Παροχή υπηρεσιών από τα προξενεία
200,Έσοδα,45000000,-,1420601 Τέλη και λοιπά έσοδα έμμισθων προξενείων
201,Έσοδα,81000000,-,14209 Λοιπές παρεχόμενες υπηρεσίες
202,Έσοδα,4000000,-,1420901 Έσοδα ΥΠΑ από τέλη χρήσης αερολιμένων
203,Έσοδα,77000000,-,1420989 Έσοδα από προσφορά λοιπών υπηρεσιών
204,Έσοδα,1601000000,-,143 Μισθώματα
205,Έσοδα,1601000000,-,14301 Μισθώματα κτιρίων και υποδομών
206,Έσοδα,6000000,-,1430101 Έσοδα ΥΠΑ από Μισθώματα
207,Έσοδα,1595000000,-,1430189 Λοιπά μισθώματα κτιρίων και υποδομών
208,Έσοδα,333000000,-,144 Προμήθειες
209,Έσοδα,122000000,-,14401 Προμήθειες σε εισπράξεις-πληρωμές υπέρ τρίτων
210,Έσοδα,106000000,-,1440101 Προμήθειες είσπραξης ιδίων πόρων για λογαριασμό της Ε.Ε.
211,Έσοδα,16000000,-,1440103 Προμήθειες για βεβαίωση και είσπραξη εσόδων τρίτων
212,Έσοδα,187000000,-,14402 Προμήθειες για παροχή εγγυήσεων (πλην τραπεζών)
213,Έσοδα,170000000,-,1440201 Προμήθειες λόγω παροχής της εγγύησης του Ελληνικού
214,Έσοδα,17000000,-,1440202 Προμήθειες λόγω παροχής της Εγγύησης του Ελληνικού
215,Έσοδα,24000000,-,14403 Προμήθειες από σχήματα στήριξης τραπεζών
216,Έσοδα,24000000,-,1440305 Προμήθειες εγγυημένης αναβαλλόμενης φορολογικής
217,Έσοδα,152000000,-,145 Διοικητικές αμοιβές
218,Έσοδα,152000000,-,14501 Παράβολα
219,Έσοδα,26000000,-,1450101 Παράβολα για τη χορήγηση και ανανέωση αδειών διαμονής
220,Έσοδα,3000000,-,1450102 Παράβολα πολιτογράφησης
221,Έσοδα,39000000,-,1450103 Παράβολα αιτήσεων ρύθμισης αυθαιρέτων κατασκευών ή
222,Έσοδα,84000000,-,1450189 Λοιπά παράβολα
223,Έσοδα,4000000,-,149 Λοιπές πωλήσεις
224,Έσοδα,4000000,-,14909 Έσοδα από λοιπές πωλήσεις
225,Έσοδα,3000000,-,1490901 Έσοδα από εκποίηση κατασχεμένων τροχοφόρων
226,Έσοδα,1000000,-,1490902 Έσοδα από εκποίηση κατασχεμένων πλωτών μέσων
227,Έσοδα,1869000000,-,15 Λοιπά τρέχοντα έσοδα
228,Έσοδα,123000000,-,151 Τόκοι
229,Έσοδα,52000000,-,15101 Τόκοι καταθέσεων
230,Έσοδα,50000000,-,1510103 Τόκοι καταθέσεων στην Τράπεζα της Ελλάδος
231,Έσοδα,2000000,-,1510189 Τόκοι καταθέσεων σε λοιπές τράπεζες εξωτερικού
232,Έσοδα,70000000,-,15103 Τόκοι μακροπρόθεσμων τίτλων
233,Έσοδα,70000000,-,1510301 Τόκοι από ομόλογα του Ελληνικού Δημοσίου
234,Έσοδα,1000000,-,15104 Τόκοι βραχυπρόθεσμων δανείων
235,Έσοδα,1000000,-,1510489 Τόκοι από λοιπά βραχυπρόθεσμα δάνεια
236,Έσοδα,206000000,-,152 Διανεμόμενο εισόδημα εταιριών
237,Έσοδα,25000000,-,15201 Διανεμόμενο εισόδημα μετοχών εισηγμένων σε χρηματιστήριο
238,Έσοδα,25000000,-,1520101 Διανεμόμενο εισόδημα μετοχών εισηγμένων στο
239,Έσοδα,110000000,-,15202 Διανεμόμενο εισόδημα μετοχών μη εισηγμένων σε
240,Έσοδα,110000000,-,1520201 Διανεμόμενο εισόδημα μετοχών μη εισηγμένων σε
241,Έσοδα,71000000,-,15203 Διανεμόμενο εισόδημα λοιπών συμμετοχών
242,Έσοδα,1000000,-,1520301 Διανεμόμενο εισόδημα συμμετοχών υπό εκκαθάριση ή
243,Έσοδα,70000000,-,1520389 Διανεμόμενο εισόδημα λοιπών συμμετοχών
244,Έσοδα,26000000,-,153 Ενοίκια φυσικών πόρων
245,Έσοδα,2000000,-,15301 Ενοίκια πόρων υπεδάφους
246,Έσοδα,2000000,-,1530101 Ενοίκια από δικαιώματα μεταλλειοκτησίας
247,Έσοδα,17000000,-,15302 Ενοίκια γης
248,Έσοδα,17000000,-,1530289 Λοιπά μισθώματα γης
249,Έσοδα,7000000,-,15309 Ενοίκια λοιπών φυσικών πόρων
250,Έσοδα,7000000,-,1530902 Άδειες χρήσης ραδιοσυχνοτήτων επίγειας ψηφιακής
251,Έσοδα,904000000,-,"156 Πρόστιμα, ποινές και καταλογισμοί"
252,Έσοδα,681000000,-,15601 Φορολογικά πρόστιμα και προσαυξήσεις
253,Έσοδα,681000000,-,"1560101 Προσαυξήσεις, πρόστιμα και χρηματικές ποινές σε"
254,Έσοδα,23000000,-,15602 Τελωνειακά Πρόστιμα και προσαυξήσεις
255,Έσοδα,17000000,-,1560201 Πρόστιμα τελωνειακών παραβάσεων και λαθρεμπορίας
256,Έσοδα,5000000,-,1560202 Προσαυξήσεις εκπρόθεσμης καταβολής
257,Έσοδα,1000000,-,1560204 Ποινές ανακριβούς δήλωσης
258,Έσοδα,10000000,-,15604 Καταλογισμοί
259,Έσοδα,2000000,-,1560401 Καταλογισμοί για προγράμματα του Κοινωνικού Ταμείου
260,Έσοδα,1000000,-,1560402 Καταλογισμοί για προγράμματα του Ευρωπαϊκού Γεωργικού
261,Έσοδα,7000000,-,1560403 Καταλογισμοί για προγράμματα του Ταμείου Περιφερειακής
262,Έσοδα,190000000,-,15609 Λοιπά πρόστιμα
263,Έσοδα,6000000,-,1560901 Πρόστιμα για αυθαίρετα κτίσματα
264,Έσοδα,2000000,-,1560902 Πρόστιμα από ελλιπείς θέσεις στάθμευσης σε κτίρια
265,Έσοδα,2000000,-,1560903 Πρόστιμα Πράσινου Ταμείου
266,Έσοδα,3000000,-,1560904 Πρόστιμα Γαλάζιου Ταμείου
267,Έσοδα,20000000,-,1560905 Πρόστιμα και χρηματικές ποινές επιβαλλόμενες από τα
268,Έσοδα,7000000,-,1560906 Πρόστιμα για παραβάσεις εργατικής νομοθεσίας
269,Έσοδα,4000000,-,1560908 Πρόστιμα για λιμενικές παραβάσεις
270,Έσοδα,1000000,-,1560909 Πρόστιμα  για την προστασία των καταναλωτών
271,Έσοδα,29000000,-,1560911 Προσαυξήσεις εκπρόθεσμης καταβολής μη φορολογικών
272,Έσοδα,1000000,-,1560914 Πρόστιμα ΟΑΣΘ
273,Έσοδα,1000000,-,1560921 Καταπτώσεις εγγυητικών επιστολών
274,Έσοδα,71000000,-,1560988 Λοιπά μη ταξινομημένα μη φορολογικά έσοδα
275,Έσοδα,43000000,-,1560989 Λοιπά πρόστιμα και χρηματικές ποινές
276,Έσοδα,610000000,-,159 Επιστροφές δαπανών
277,Έσοδα,41000000,-,15901 Επιστροφές αποδοχών
278,Έσοδα,41000000,-,1590189 Λοιπές επιστροφές αποδοχών
279,Έσοδα,406000000,-,15903 Επιστροφές μεταβιβάσεων
280,Έσοδα,145000000,-,1590301 Επιστροφές ποσών από ΝΠΔΔ για εκτέλεση έργων
281,Έσοδα,4000000,-,1590302 Επιστροφές  ποσών από φυσικά πρόσωπα για εκτέλεση
282,Έσοδα,12000000,-,1590304 Επιστροφές επιχορηγήσεων για διαχείριση Απορριμμάτων
283,Έσοδα,242000000,-,1590305 Επιστροφές μεταβιβάσεων με τη μορφή της επιστρεπτέας
284,Έσοδα,3000000,-,1590309 Λοιπές επιστροφές από την εκτέλεση έργων επενδύσεων
285,Έσοδα,163000000,-,15907 Επιστροφές λοιπών δαπανών
286,Έσοδα,20000000,-,1590788 Επιστροφές χρημάτων για τακτοποίηση Χ.Ε.Π.
287,Έσοδα,143000000,-,1590789 Λοιπές επιστροφές ποσών
288,Έσοδα,24000000,-,31 Πάγια περιουσιακά στοιχεία
289,Έσοδα,24000000,-,311 Κτίρια και συναφείς υποδομές
290,Έσοδα,24000000,-,31103 Λοιπά κτίρια
291,Έσοδα,24000000,-,3110389 Λοιπά Κτίρια
292,Έσοδα,23000000,-,43 Χρεωστικοί τίτλοι
293,Έσοδα,23000000,-,432 Μακροπρόθεσμοι χρεωστικοί τίτλοι
294,Έσοδα,23000000,-,43202 Μακροπρόθεσμοι τίτλοι έκδοσης Δημόσιων Επιχειρήσεων
295,Έσοδα,23000000,-,4320201 Ομόλογα Δημοσίων Επιχειρήσεων
296,Έσοδα,387000000,-,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
297,Έσοδα,3000000,-,451 Εισηγμένες μετοχές
298,Έσοδα,3000000,-,45109 Λοιπές εισηγμένες μετοχές
299,Έσοδα,3000000,-,4510901 Μετοχές λοιπών επιχειρήσεων εισηγμένων στο
300,Έσοδα,384000000,-,452 Μη εισηγμένες μετοχές
301,Έσοδα,384000000,-,45209 Λοιπές μη εισηγμένες μετοχές
302,Έσοδα,384000000,-,4520901 Λοιπές μη εισηγμένες μετοχές εσωτερικού
303,Έσοδα,44000000,-,52 Υποχρεώσεις από νόμισμα και καταθέσεις
304,Έσοδα,44000000,-,521 Υποχρεώσεις από νόμισμα σε κυκλοφορία
305,Έσοδα,44000000,-,52101 Υποχρεώσεις από κέρματα σε κυκλοφορία
306,Έσοδα,44000000,-,5210101 Μεταλλικά κέρματα σε κυκλοφορία
307,Έσοδα,31554000000,-,53 Χρεωστικοί τίτλοι (Υποχρεώσεις)
